"apopNeutrophils","neutrophils","totalNeutrophils","m1 macs","m2 macs ","resMacs","m1ae","m1de","resMacs ODE","tick","random_seed"
NaN,NaN,NaN,0.0,1.0,0.6666666666666667,0.0,0.0,2.0,555.0,693265100
NaN,NaN,NaN,0.0,0.75,0.5,0.0,0.0,2.0,556.0,693265100
NaN,NaN,NaN,0.0,1.75,1.0,0.0,0.0,2.0,557.0,693265100
NaN,NaN,NaN,0.0,1.75,1.0,0.0,0.0,2.0,558.0,693265100
NaN,NaN,NaN,0.0,1.4,0.8,0.0,0.0,2.0,559.0,693265100
NaN,NaN,NaN,0.0,2.4,1.2,0.0,0.0,2.0,560.0,693265100
NaN,NaN,NaN,0.0,2.8,1.2,0.0,0.0,2.0,561.0,693265100
NaN,NaN,NaN,0.0,2.8,1.2,0.0,0.0,2.0,562.0,693265100
NaN,NaN,NaN,0.0,2.8,1.2,0.0,0.0,2.0,563.0,693265100
NaN,NaN,NaN,0.0,3.0,1.2,0.0,0.0,2.0,564.0,693265100
NaN,NaN,NaN,0.0,3.0,1.2,0.0,0.0,2.0,565.0,693265100
NaN,NaN,NaN,0.0,3.0,1.2,0.0,0.0,2.0,566.0,693265100
NaN,NaN,NaN,0.0,3.0,1.2,0.0,0.0,2.0,567.0,693265100
NaN,NaN,NaN,0.0,3.0,1.2,0.0,0.0,2.0,568.0,693265100
NaN,NaN,NaN,0.0,3.0,1.2,0.0,0.0,2.0,569.0,693265100
NaN,NaN,NaN,0.0,3.0,1.2,0.0,0.0,2.0,570.0,693265100
NaN,NaN,NaN,0.0,3.0,1.2,0.0,0.0,2.0,571.0,693265100
NaN,NaN,NaN,0.0,3.0,1.2,0.0,0.0,2.0,572.0,693265100
NaN,NaN,NaN,0.0,3.0,1.2,0.0,0.0,2.0,573.0,693265100
NaN,NaN,NaN,0.0,3.0,1.2,0.0,0.0,2.0,574.0,693265100
NaN,NaN,NaN,0.0,2.75,1.0,0.0,0.0,2.0,575.0,693265100
NaN,NaN,NaN,0.0,2.25,1.0,0.0,0.0,2.0,576.0,693265100
NaN,NaN,NaN,0.0,2.25,1.0,0.0,0.0,2.0,577.0,693265100
NaN,NaN,NaN,0.0,2.25,1.0,0.0,0.0,2.0,578.0,693265100
NaN,NaN,NaN,0.0,2.25,1.0,0.0,0.0,2.0,579.0,693265100
NaN,NaN,NaN,0.0,2.0,1.0,0.0,0.0,2.0,580.0,693265100
NaN,NaN,NaN,0.0,2.0,1.0,0.0,0.0,2.0,581.0,693265100
NaN,NaN,NaN,0.0,2.0,1.0,0.0,0.0,2.0,582.0,693265100
NaN,NaN,NaN,0.0,2.0,1.0,0.0,0.0,2.0,583.0,693265100
NaN,NaN,NaN,0.0,2.0,1.0,0.0,0.0,2.0,584.0,693265100
NaN,NaN,NaN,0.0,2.0,1.0,0.0,0.0,2.0,585.0,693265100
NaN,NaN,NaN,0.0,2.0,1.0,0.0,0.0,2.0,586.0,693265100
NaN,NaN,NaN,0.0,2.0,1.0,0.0,0.0,2.0,587.0,693265100
NaN,NaN,NaN,0.0,2.0,1.0,0.0,0.0,2.0,588.0,693265100
NaN,NaN,NaN,0.0,2.0,1.0,0.0,0.0,2.0,589.0,693265100
NaN,NaN,NaN,0.0,2.0,1.0,0.0,0.0,2.0,590.0,693265100
NaN,NaN,NaN,0.0,2.0,1.0,0.0,0.0,2.0,591.0,693265100
NaN,NaN,NaN,0.0,2.0,1.0,0.0,0.0,2.0,592.0,693265100
NaN,NaN,NaN,0.0,2.0,1.0,0.0,0.0,2.0,593.0,693265100
NaN,NaN,NaN,0.0,2.0,1.0,0.0,0.0,2.0,594.0,693265100
NaN,NaN,NaN,0.0,2.0,1.0,0.0,0.0,2.0,595.0,693265100
NaN,NaN,NaN,0.0,2.0,1.0,0.0,0.0,2.0,596.0,693265100
NaN,NaN,NaN,0.0,2.0,1.0,0.0,0.0,2.0,597.0,693265100
NaN,NaN,NaN,0.0,2.0,1.0,0.0,0.0,2.0,598.0,693265100
NaN,NaN,NaN,0.0,2.0,1.0,0.0,0.0,2.0,599.0,693265100
NaN,NaN,NaN,0.0,2.0,1.0,0.0,0.0,2.0,600.0,693265100
NaN,NaN,NaN,0.0,2.0,1.0,0.0,0.0,2.0,601.0,693265100
NaN,NaN,NaN,0.0,1.6666666666666667,0.6666666666666667,0.0,0.0,2.0,602.0,693265100
NaN,NaN,NaN,0.0,1.3333333333333333,0.6666666666666667,0.0,0.0,2.0,603.0,693265100
NaN,NaN,NaN,0.0,1.3333333333333333,0.6666666666666667,0.0,0.0,2.0,604.0,693265100
NaN,NaN,NaN,0.0,1.3333333333333333,0.6666666666666667,0.0,0.0,2.0,605.0,693265100
NaN,NaN,NaN,0.0,1.0,0.5,0.0,0.0,2.0,606.0,693265100
NaN,NaN,NaN,0.0,1.3333333333333333,0.6666666666666667,0.0,0.0,2.0,607.0,693265100
NaN,NaN,NaN,0.0,1.0,0.5,0.0,0.0,2.0,608.0,693265100
NaN,NaN,NaN,0.0,1.75,1.0,0.0,0.0,2.0,609.0,693265100
NaN,NaN,NaN,0.0,2.4,1.2,0.0,0.0,2.0,610.0,693265100
NaN,NaN,NaN,0.0,2.4,1.2,0.0,0.0,2.0,611.0,693265100
NaN,NaN,NaN,0.0,2.6,1.2,0.0,0.0,2.0,612.0,693265100
NaN,NaN,NaN,0.0,2.6,1.2,0.0,0.0,2.0,613.0,693265100
NaN,NaN,NaN,0.0,2.6,1.2,0.0,0.0,2.0,614.0,693265100
NaN,NaN,NaN,0.0,2.6,1.2,0.0,0.0,2.0,615.0,693265100
NaN,NaN,NaN,0.0,2.6,1.2,0.0,0.0,2.0,616.0,693265100
NaN,NaN,NaN,0.0,2.6,1.2,0.0,0.0,2.0,617.0,693265100
NaN,NaN,NaN,0.0,2.6,1.2,0.0,0.0,2.0,618.0,693265100
NaN,NaN,NaN,0.0,2.6,1.2,0.0,0.0,2.0,619.0,693265100
NaN,NaN,NaN,0.0,2.6,1.2,0.0,0.0,2.0,620.0,693265100
NaN,NaN,NaN,0.0,2.6,1.2,0.0,0.0,2.0,621.0,693265100
NaN,NaN,NaN,0.0,2.6,1.2,0.0,0.0,2.0,622.0,693265100
NaN,NaN,NaN,0.0,2.6,1.2,0.0,0.0,2.0,623.0,693265100
NaN,NaN,NaN,0.0,2.6,1.2,0.0,0.0,2.0,624.0,693265100
NaN,NaN,NaN,0.0,3.0,1.2,0.0,0.0,2.0,625.0,693265100
NaN,NaN,NaN,0.0,3.0,1.2,0.0,0.0,2.0,626.0,693265100
NaN,NaN,NaN,0.0,3.0,1.2,0.0,0.0,2.0,627.0,693265100
NaN,NaN,NaN,0.0,3.0,1.2,0.0,0.0,2.0,628.0,693265100
NaN,NaN,NaN,0.0,3.0,1.2,0.0,0.0,2.0,629.0,693265100
NaN,NaN,NaN,0.0,3.0,1.2,0.0,0.0,2.0,630.0,693265100
NaN,NaN,NaN,0.0,3.0,1.2,0.0,0.0,2.0,631.0,693265100
NaN,NaN,NaN,0.0,3.0,1.2,0.0,0.0,2.0,632.0,693265100
NaN,NaN,NaN,0.0,3.0,1.2,0.0,0.0,2.0,633.0,693265100
NaN,NaN,NaN,0.0,3.0,1.2,0.0,0.0,2.0,634.0,693265100
NaN,NaN,NaN,0.0,3.0,1.2,0.0,0.0,2.0,635.0,693265100
NaN,NaN,NaN,0.0,3.0,1.2,0.0,0.0,2.0,636.0,693265100
NaN,NaN,NaN,0.0,3.0,1.2,0.0,0.0,2.0,637.0,693265100
NaN,NaN,NaN,0.0,3.0,1.2,0.0,0.0,2.0,638.0,693265100
NaN,NaN,NaN,0.0,3.0,1.2,0.0,0.0,2.0,639.0,693265100
NaN,NaN,NaN,0.0,3.0,1.2,0.0,0.0,2.0,640.0,693265100
NaN,NaN,NaN,0.0,3.0,1.2,0.0,0.0,2.0,641.0,693265100
NaN,NaN,NaN,0.0,3.0,1.2,0.0,0.0,2.0,642.0,693265100
NaN,NaN,NaN,0.0,3.0,1.2,0.0,0.0,2.0,643.0,693265100
NaN,NaN,NaN,0.0,3.0,1.2,0.0,0.0,2.0,644.0,693265100
NaN,NaN,NaN,0.0,3.0,1.2,0.0,0.0,2.0,645.0,693265100
NaN,NaN,NaN,0.0,3.0,1.2,0.0,0.0,2.0,646.0,693265100
NaN,NaN,NaN,0.0,3.0,1.2,0.0,0.0,2.0,647.0,693265100
NaN,NaN,NaN,0.0,2.75,1.0,0.0,0.0,2.0,648.0,693265100
NaN,NaN,NaN,0.0,2.5,1.0,0.0,0.0,2.0,649.0,693265100
NaN,NaN,NaN,0.0,2.25,1.0,0.0,0.0,2.0,650.0,693265100
NaN,NaN,NaN,0.0,2.25,1.0,0.0,0.0,2.0,651.0,693265100
NaN,NaN,NaN,0.0,2.0,0.0,0.0,0.0,2.0,652.0,693265100
NaN,NaN,NaN,0.0,1.0,0.0,0.0,0.0,2.0,653.0,693265100
NaN,NaN,NaN,0.0,0.0,0.0,0.0,0.0,2.0,654.0,693265100
NaN,NaN,NaN,0.0,0.0,0.0,0.0,0.0,2.0,655.0,693265100
NaN,NaN,NaN,0.0,0.0,0.0,0.0,0.0,2.0,656.0,693265100
NaN,NaN,NaN,0.0,0.5,0.5,0.0,0.0,2.0,657.0,693265100
NaN,NaN,NaN,0.0,1.25,1.0,0.0,0.0,2.0,658.0,693265100
NaN,NaN,NaN,0.0,1.75,1.0,0.0,0.0,2.0,659.0,693265100
NaN,NaN,NaN,0.0,1.75,1.0,0.0,0.0,2.0,660.0,693265100
NaN,NaN,NaN,0.0,1.75,1.0,0.0,0.0,2.0,661.0,693265100
NaN,NaN,NaN,0.0,2.0,1.0,0.0,0.0,2.0,662.0,693265100
NaN,NaN,NaN,0.0,2.0,1.0,0.0,0.0,2.0,663.0,693265100
NaN,NaN,NaN,0.0,2.0,1.0,0.0,0.0,2.0,664.0,693265100
NaN,NaN,NaN,0.0,2.0,1.0,0.0,0.0,2.0,665.0,693265100
NaN,NaN,NaN,0.0,2.0,1.0,0.0,0.0,2.0,666.0,693265100
NaN,NaN,NaN,0.0,2.0,1.0,0.0,0.0,2.0,667.0,693265100
NaN,NaN,NaN,0.0,2.0,1.0,0.0,0.0,2.0,668.0,693265100
NaN,NaN,NaN,0.0,2.0,1.0,0.0,0.0,2.0,669.0,693265100
NaN,NaN,NaN,0.0,2.0,1.0,0.0,0.0,2.0,670.0,693265100
NaN,NaN,NaN,0.0,2.0,1.0,0.0,0.0,2.0,671.0,693265100
NaN,NaN,NaN,0.0,2.0,1.0,0.0,0.0,2.0,672.0,693265100
